0.5,-0.4,0.4,0.0,0.5,-0.8,-0.9,1.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.39054682014725156,0.38370811883237155,0.004230564801458641,0.5291032468995374,-0.977904915399574,-0.7825820611385689,0.9486580834496041,0.5776226146293001,-0.5571930613863715,0.23563079779372142,-0.21520124455079528,0.0
0.5,-0.3813390641784038,0.36762802013933343,0.006419099698422293,0.5359800765573558,-1.1064489552295067,-0.6904697232784315,0.9000650572751245,1.1437631503838652,-1.1076975510068627,0.465170416433753,-0.42910481705675163,0.0
0.5,-0.3723758520253053,0.3518811889444321,0.006728296540741943,0.5297226141973288,-1.203334902624178,-0.6150704574953668,0.853953057893863,1.696458328952986,-1.6470653334851173,0.6885957824102252,-0.6392027869423559,0.0
0.5,-0.3636902420228661,0.3365371000683137,0.005318902486553724,0.5149906695386052,-1.277324323359197,-0.5523150767699911,0.8100984904971675,2.233478263010075,-2.172885612649683,0.9050832118478918,-0.8444905614874985,0.0
0.5,-0.3553171043963718,0.32163857783376615,0.0023472969604506127,0.49466449021011805,-1.33367805981025,-0.49986707636991135,0.7683141708524899,2.7529694877642408,-2.683728941714804,1.113775854461255,-1.0445353084118165,0.0
0.5,-0.3472855585190022,0.307211760437118,-0.0020360146629057364,0.47070281693664195,-1.3759376906581846,-0.4561966973117227,0.7284427947175652,3.2535410200101804,-3.178752688433604,1.3139627005406578,-1.2391743689640824,0.0
0.5,-0.33961725378054186,0.293271458395308,-0.0076872592557279944,0.44450164252768337,-1.4066703766923467,-0.420192865372892,0.6903515545250006,3.734233335372528,-3.657498321562939,1.5051179983079441,-1.4283829844983573,0.0
0.5,-0.3323264714503454,0.2798245103369565,-0.014469955613083868,0.4170736682345456,-1.4278316177417338,-0.3909781302056311,0.6539276561284388,4.1944601380420865,-4.119769203387828,1.686897405836966,-1.6122064711827078,0.0
0.5,-0.3254208453863379,0.26687202597060783,-0.02225521376054468,0.3891523926135885,-1.4409618994344766,-0.36781464079684073,0.6190746057650779,4.633947949964514,-4.56555153240039,1.859119620327614,-1.790723202763489,0.0
0.5,-0.3189022762520303,0.2544109398213869,-0.03092186384951961,0.3612605569458672,-1.447302880871515,-0.35005515999875186,0.5857091342138097,5.052680597752465,-4.994961247048905,2.0217436077807425,-1.9640242570771833,0.0
0.5,-0.31276786670987533,0.242435110260514,-0.04035646462061853,0.33375960106792774,-1.4478712493765873,-0.33711761062330453,0.5537586536182998,5.450850443265994,-5.408207627120938,2.1748455134164884,-2.132202697271433,0.0
0.5,-0.3070108033801663,0.23093610982931692,-0.050453225136571064,0.306887584738538,-1.4435087440664294,-0.32847207855271865,0.5231591610816647,5.828816414065987,-5.805567959575057,2.318596989181854,-2.295348534690923,0.0
0.5,-0.30162115437603343,0.21990380303262058,-0.06111386253386628,0.2807891409645147,-1.434917910879382,-0.3236342543664956,0.49385351792368487,6.187068288159576,-6.187369629345113,2.453245653681242,-2.453546994866779,0.0
0.5,-0.2965865719022706,0.2093267765648812,-0.07224741125371455,0.2555393509568287,-1.4226887869759517,-0.3221619872675386,0.4657900452251648,6.526196516975317,-6.553977219245222,2.5790979121546926,-2.606878614424597,0.0
0.5,-0.29189289987284833,0.19919266624843457,-0.08376999451357253,0.23116270691058913,-1.4073194723885551,-0.32365314489309976,0.43892138564936756,6.846866864069993,-6.905783000970772,2.6965041192596315,-2.7554202561604106,0.0
0.5,-0.28752469178505596,0.18948841092417532,-0.09560456587703142,0.20764801177499992,-1.3892323543529117,-0.3277438504269267,0.4132035890833099,7.149799192679118,-7.243199733412767,2.805845945298767,-2.899246486032415,0.0
0.5,-0.28346564655024964,0.18020045393907375,-0.10768062706660766,0.18495991208851073,-1.3687870956015509,-0.33410667127207594,0.38859538582023906,7.435749811074902,-7.56665504503486,2.9075257508820997,-3.038430984842056,0.0
0.5,-0.27969897086902235,0.17131490631828514,-0.11993392718957925,0.16304766613834795,-1.3462911278606522,-0.3424486110828276,0.36505761614404714,7.705496862685602,-7.876586920213908,3.001957756211275,-3.1730478137395783,0.0
